12480972,EHB      ,7/14/82,21:00.4,16.105,121.921,56.7,,,
12481182,EHB      ,8/17/82,40:26.7,18.007,120.719,21.8,,,
12481201,EHB      ,8/19/82,46:42.7,17.23,120.141,38.7,,,
12481909,EHB      ,12/29/82,05:43.0,14.851,120.316,114.5,,,
12481934,EHB      ,1/1/83,52:39.1,18.765,121.282,34.1,,,
12482586,EHB      ,4/14/83,27:13.7,18.36,120.824,66,,,
12482715,EHB      ,5/6/83,24:20.5,15.402,121.701,41,HRVD     ,Mw    ,5.8
12482771,EHB      ,5/14/83,59:09.9,17.29,119.982,56.9,,,
12482862,EHB      ,5/28/83,32:46.0,15.555,121.795,46.7,,,
12483059,EHB      ,6/30/83,53:31.0,18.747,121.381,88.8,,,
12483399,EHB      ,8/12/83,42:15.6,15,119.893,44.1,HRVD     ,Mw    ,5.5
12483422,EHB      ,8/17/83,17:57.5,18.203,120.77,28.4,HRVD     ,Mw    ,6.6
12483425,EHB      ,8/17/83,07:13.7,18.416,120.919,43.1,,,
12483580,EHB      ,9/16/83,10:48.7,17.962,120.738,28.4,HRVD     ,Mw    ,5.5
12483620,EHB      ,9/23/83,04:38.1,14.983,119.936,68.5,,,
12483621,EHB      ,9/23/83,59:14.1,18.317,120.951,26.9,,,
12483622,EHB      ,9/23/83,17:36.1,18.333,120.931,44.9,,,
12483726,EHB      ,10/12/83,23:23.6,18.594,119.456,35,,,
12483811,EHB      ,10/30/83,53:49.9,17.179,122.418,59.4,,,
12484652,EHB      ,3/25/84,47:31.9,18.755,120.832,46.6,,,
12484721,EHB      ,4/6/84,54:57.6,18.296,121.376,112.8,,,
12484777,EHB      ,4/16/84,22:14.2,16.825,120.078,60.2,,,
12484801,EHB      ,4/21/84,29:45.9,16.828,120.021,46.8,,,
12484834,EHB      ,4/25/84,29:14.0,16.869,122.521,15,,,
12484855,EHB      ,5/1/84,39:32.4,17.194,122.489,40.5,,,
12484906,EHB      ,5/11/84,02:02.4,18.736,120.988,24,,,
12484911,EHB      ,5/11/84,10:39.8,14.932,119.812,46.8,,,
12485368,EHB      ,7/27/84,57:55.7,15.808,120.705,158.7,,,
12485453,EHB      ,8/12/84,51:22.5,18.359,120.814,22.8,HRVD     ,Mw    ,5.6
12485517,EHB      ,8/22/84,19:51.5,18.537,120.482,29.3,,,
12485700,EHB      ,9/22/84,18:59.1,18.454,120.872,40.9,HRVD     ,Mw    ,5.8
12485787,EHB      ,10/5/84,41:35.2,18.602,119.14,33.8,,,
12486056,EHB      ,11/14/84,50:15.3,17.042,120.825,118.5,,,
12486306,EHB      ,12/21/84,06:01.1,17.494,121.412,57.8,,,
12486446,EHB      ,1/12/85,47:44.8,16.484,122.204,67.1,,,
12486447,EHB      ,1/12/85,51:36.9,16.638,122.357,10,HRVD     ,Mw    ,5.7
12486555,EHB      ,1/31/85,01:29.3,18.712,121.066,53.2,,,
12486608,EHB      ,2/9/85,26:16.2,14.745,119.742,56,,,
12486636,EHB      ,2/16/85,44:05.8,15.358,121.473,64,,,
12486768,EHB      ,3/5/85,14:50.2,15.942,122.13,46,,,
12486843,EHB      ,3/13/85,33:44.5,17.492,119.657,29,,,
12486981,EHB      ,4/7/85,42:38.1,14.894,123.431,26.6,,,
12487071,EHB      ,4/23/85,15:13.3,15.337,120.615,190.3,,,
12487073,EHB      ,4/24/85,07:12.6,16.537,120.814,5,HRVD     ,Mw    ,6.1
12487204,EHB      ,5/13/85,40:58.1,16.491,120.868,5,,,
12487221,EHB      ,5/15/85,47:15.9,16.544,120.9,9.1,,,
12487275,EHB      ,5/24/85,51:00.8,16.614,120.938,5,,,
12487285,EHB      ,5/27/85,22:23.0,15.439,119.882,51.7,HRVD     ,Mw    ,5.2
12487585,EHB      ,7/10/85,14:09.4,17.685,120.005,61.4,,,
12487622,EHB      ,7/15/85,54:31.0,17.496,121.302,133.4,,,
12487720,EHB      ,7/30/85,54:56.5,17.889,120.743,19.2,,,
12487786,EHB      ,8/9/85,59:46.3,16.926,120.148,25.6,HRVD     ,Mw    ,6.1
12487945,EHB      ,8/30/85,27:12.6,17.016,119.917,31,,,
12487946,EHB      ,8/30/85,21:25.0,17.044,119.959,10.8,,,
12487959,EHB      ,9/2/85,32:53.4,17.102,119.205,26.7,,,
12488696,EHB      ,12/27/85,56:01.7,16.229,120.33,48.4,,,
12488812,EHB      ,1/14/86,07:10.5,14.995,119.913,50.3,,,
12489120,EHB      ,3/13/86,46:23.3,18.225,119.942,30.9,,,
12489265,EHB      ,3/27/86,08:39.6,16.411,119.998,70.6,,,
12489344,EHB      ,4/10/86,20:05.4,14.308,120.72,190.8,,,
12489444,EHB      ,4/28/86,47:36.1,16.512,120.782,5,,,
12489841,EHB      ,6/12/86,26:50.6,14.472,121.843,20.6,HRVD     ,Mw    ,5.2
12490105,EHB      ,7/18/86,27:29.0,15.371,120.838,186,,,
12491141,EHB      ,12/19/86,48:27.6,15.301,120.056,76.6,,,
12491197,EHB      ,12/29/86,50:01.0,15.274,119.865,55.6,NEIC     ,Mw    ,5.8
12491334,EHB      ,1/22/87,15:14.5,15.104,122.745,45.2,,,
12491516,EHB      ,2/18/87,27:00.7,16.311,120.887,4.3,,,
12491550,EHB      ,2/25/87,20:21.1,18.761,121.077,24.8,HRVD     ,Mw    ,5.6
12491559,EHB      ,2/26/87,20:35.3,14.533,119.148,48.1,,,
12491560,EHB      ,2/26/87,24:08.9,14.601,119.146,32.3,,,
12491835,EHB      ,4/2/87,55:55.0,16.144,121.835,97.8,,,
12491971,EHB      ,4/25/87,16:49.8,15.91,120.249,107,,,
12491972,EHB      ,4/25/87,16:54.3,16,120.246,119.4,,,
12492057,EHB      ,5/8/87,45:33.6,18.123,119.906,16.2,,,
12492201,EHB      ,6/1/87,00:49.1,15.629,119.492,40.5,,,
12492309,EHB      ,6/18/87,10:01:05,17.323,121.353,12.7,HRVD     ,Mw    ,5.9
12492439,EHB      ,7/8/87,20:48.4,16.953,121.256,37.5,,,
12492826,EHB      ,9/8/87,28:30.9,17.409,120.461,34.2,,,
12493030,EHB      ,10/14/87,05:11.5,16.832,119.945,46,,,
12493782,EHB      ,2/22/88,30:46.4,17.191,120.094,44,,,
12493969,EHB      ,3/23/88,18:57.0,17.927,121.422,22,,,
12494237,EHB      ,5/8/88,44:56.7,14.969,120.124,50.1,HRVD     ,Mw    ,5.9
12494238,EHB      ,5/8/88,52:53.5,15.001,120.179,100.9,,,
12494251,EHB      ,5/11/88,48:12.0,16.979,119.277,31.9,,,
12494476,EHB      ,6/24/88,06:26.9,18.595,121.009,45,HRVD     ,Mw    ,5.7
12494679,EHB      ,7/26/88,19:04:32,15.143,119.991,46.5,,,
12494760,EHB      ,8/7/88,23:59.9,14.971,119.963,55.7,HRVD     ,Mw    ,5
12495017,EHB      ,9/19/88,03:14.3,14.911,119.861,36.3,,,
12495023,EHB      ,9/20/88,58:16.0,16.117,120.132,16.1,,,
12495035,EHB      ,9/21/88,51:41.7,14.984,123.058,51.1,,,
12495400,EHB      ,12/3/88,42:00.7,18.688,120.917,38.9,HRVD     ,Mw    ,5.2
12496061,EHB      ,3/30/89,10:09.3,16.231,119.846,47.4,,,
12496112,EHB      ,4/13/89,30:52.2,16.472,119.889,43.4,,,
12496146,EHB      ,4/17/89,28:13.1,18.307,119.265,17.1,,,
12496162,EHB      ,4/21/89,34:30.3,16.372,122.194,63.7,,,
12496886,EHB      ,8/31/89,47:26.6,18.402,120.627,29.7,,,
12496967,EHB      ,9/12/89,58:05.2,15.432,120.056,53.4,,,
12497786,EHB      ,1/24/90,33:32.8,14.616,119.446,24.5,HRVD     ,Mw    ,5.9
12497897,EHB      ,2/15/90,59:41.3,14.444,119.332,58,,,
12497899,EHB      ,2/16/90,15:21.1,14.396,119.289,37,,,
12497900,EHB      ,2/16/90,30:40.0,14.405,119.39,35.1,,,
12497931,EHB      ,2/20/90,09:24.7,14.428,119.335,15.9,,,
12497938,EHB      ,2/21/90,32:01.3,15.211,119.192,28,,,
12497939,EHB      ,2/22/90,26:25.0,16.128,122.436,48,,,
12497945,EHB      ,2/22/90,19:38.9,16.179,122.426,44.6,,,
12498137,EHB      ,3/26/90,53:28.6,17.298,121.397,18.1,,,
12498337,EHB      ,4/13/90,45:04.7,15.949,121.128,50,,,
12498685,EHB      ,5/29/90,35:28.1,16.014,120.192,26.6,HRVD     ,Mw    ,5.2
12498822,EHB      ,6/21/90,37:14.3,17.816,122.267,32.2,HRVD     ,Mw    ,5.4
12498983,EHB      ,7/16/90,26:36.2,15.726,121.177,25,HRVD     ,Mw    ,7.7
12498984,EHB      ,7/16/90,51:54.8,15.264,121.065,24.6,,,
12498985,EHB      ,7/16/90,53:59.1,16.338,120.379,81.1,,,
12498986,EHB      ,7/16/90,27:05.7,16.343,120.987,68.3,,,
12498987,EHB      ,7/16/90,35:35.8,16.206,120.948,45,,,
12498988,EHB      ,7/16/90,43:57.0,15.721,120.946,19,,,
12498989,EHB      ,7/16/90,50:27.0,16.438,121.069,53.6,,,
12498990,EHB      ,7/16/90,11:41.6,16.659,120.289,110.2,,,
12498991,EHB      ,7/16/90,16:07.3,16.369,121.029,17.5,,,
12498992,EHB      ,7/16/90,28:36.5,15.633,121.009,46.7,,,
12498993,EHB      ,7/16/90,29:12.1,16.406,120.411,49.1,,,
12498994,EHB      ,7/16/90,35:21.1,16.405,120.458,82.4,,,
12498995,EHB      ,7/16/90,39:23.8,16.543,120.882,17.5,,,
12498998,EHB      ,7/16/90,10:24:28,16.481,120.987,50.9,,,
12498999,EHB      ,7/16/90,29:31.7,16.319,120.469,41.6,,,
12499000,EHB      ,7/16/90,18:40.3,16.084,120.911,45.5,,,
12499001,EHB      ,7/16/90,32:05.8,16.247,120.952,17.5,,,
12499003,EHB      ,7/16/90,02:45.3,15.766,121.163,49.3,,,
12499004,EHB      ,7/16/90,17:40.7,16.133,120.505,56.8,,,
12499005,EHB      ,7/16/90,31:18.8,16.31,120.413,41,,,
12499006,EHB      ,7/16/90,40:24.5,16.353,120.456,35.9,,,
12499008,EHB      ,7/16/90,04:32.5,16.47,120.303,60.9,,,
12499009,EHB      ,7/16/90,32:19.9,15.644,121.299,63.4,,,
12499011,EHB      ,7/16/90,19:33.9,16.417,120.351,17.5,,,
12499012,EHB      ,7/16/90,16:30:44,16.37,120.645,1.7,,,
12499013,EHB      ,7/16/90,53:40.8,15.781,121.173,46.6,,,
12499014,EHB      ,7/16/90,25:26.8,15.773,121.216,55.5,,,
12499016,EHB      ,7/16/90,45:26.0,16.458,120.42,23.4,HRVD     ,Mw    ,5.4
12499017,EHB      ,7/16/90,16:05.5,16.48,120.502,17.5,,,
12499018,EHB      ,7/16/90,31:25.3,17.493,121.043,25.3,,,
12499019,EHB      ,7/16/90,44:21.8,15.504,121.348,49.9,,,
12499020,EHB      ,7/16/90,26:26.8,16.316,120.452,66.4,,,
12499021,EHB      ,7/16/90,30:06.4,16.165,120.232,88.3,,,
12499022,EHB      ,7/17/90,06:54.1,17.146,120.87,25.2,,,
12499025,EHB      ,7/17/90,46:10.7,15.454,121.502,79.2,,,
12499026,EHB      ,7/17/90,11:15.5,16.316,120.984,17.5,HRVD     ,Mw    ,5.4
12499029,EHB      ,7/17/90,06:36.7,16.447,120.824,17.5,HRVD     ,Mw    ,6.1
12499030,EHB      ,7/17/90,48:55.9,17.386,120.988,54.2,,,
12499031,EHB      ,7/17/90,29:04.1,16.087,120.744,35,,,
12499032,EHB      ,7/17/90,14:45.0,16.453,120.999,23,NEIC     ,Mw    ,6.5
12499033,EHB      ,7/17/90,40:11.0,16.381,121.032,17.5,,,
12499034,EHB      ,7/17/90,47:32.0,17.275,120.967,44.9,,,
12499035,EHB      ,7/17/90,03:37.2,16.372,120.947,97.4,,,
12499036,EHB      ,7/17/90,26:24.0,16.352,120.948,116.4,,,
12499037,EHB      ,7/17/90,30:00.2,16.424,121.158,82,,,
12499038,EHB      ,7/17/90,39:57.9,16.301,120.92,81.5,,,
12499039,EHB      ,7/17/90,46:09.9,16.347,120.786,69.1,,,
12499040,EHB      ,7/17/90,19:51.4,16.224,120.487,63,,,
12499041,EHB      ,7/18/90,35:13.6,16.509,120.981,17.5,,,
12499042,EHB      ,7/18/90,56:49.8,16.394,121.02,17.5,,,
12499043,EHB      ,7/18/90,01:17.7,16.519,120.688,60.1,,,
12499044,EHB      ,7/18/90,37:50.6,14.317,121.796,8.1,,,
12499046,EHB      ,7/18/90,25:01.5,16.251,120.349,58,,,
12499047,EHB      ,7/18/90,17:15.7,16.585,120.764,17.5,,,
12499048,EHB      ,7/18/90,00:14.1,16.504,121.022,13.5,HRVD     ,Mw    ,5.6
12499052,EHB      ,7/18/90,06:27.2,16.343,120.948,51.8,,,
12499056,EHB      ,7/19/90,45:36.2,16.317,120.96,101.5,,,
12499058,EHB      ,7/19/90,44:21.2,17.318,121.028,18.4,,,
12499060,EHB      ,7/20/90,45:50.8,16.246,121.056,49.4,,,
12499062,EHB      ,7/20/90,11:19.7,16.441,120.917,17.5,HRVD     ,Mw    ,5.8
12499065,EHB      ,7/20/90,49:48.8,16.253,121.077,45.8,,,
12499067,EHB      ,7/21/90,09:25.8,16.409,120.885,92.4,,,
12499068,EHB      ,7/21/90,23:36.2,16.422,120.902,17.5,HRVD     ,Mw    ,5.7
12499071,EHB      ,7/22/90,03:08.6,16.473,121.066,28.9,HRVD     ,Mw    ,5.4
12499076,EHB      ,7/22/90,53:41.6,15.97,120.93,61.5,,,
12499078,EHB      ,7/22/90,20:08.9,16.565,121.024,17.5,,,
12499082,EHB      ,7/23/90,48:59.6,16.417,120.635,17.5,HRVD     ,Mw    ,5.6
12499084,EHB      ,7/23/90,22:04.3,15.523,121.499,41.2,,,
12499088,EHB      ,7/23/90,20:47.6,16.068,119.56,50.7,HRVD     ,Mw    ,5.4
12499141,EHB      ,8/2/90,41:39.8,17.197,121.029,29.3,,,
12499159,EHB      ,8/4/90,28:22.9,16.173,120.459,17.5,,,
12499173,EHB      ,8/5/90,26:05.4,15.501,121.321,24.7,,,
12499177,EHB      ,8/6/90,30:39.2,16.16,120.516,17.5,HRVD     ,Mw    ,5.1
12499191,EHB      ,8/8/90,27:47.8,16.334,120.617,17.5,,,
12499206,EHB      ,8/10/90,33:25.7,17.501,121.394,21.7,,,
12499214,EHB      ,8/11/90,09:39.4,16.381,120.328,17.5,HRVD     ,Mw    ,5
12499260,EHB      ,8/19/90,46:48.7,17.274,120.09,28.7,,,
12499410,EHB      ,9/10/90,27:34.9,16.318,120.177,31,,,
12499413,EHB      ,9/10/90,55:05.8,16.3,120.435,17.5,,,
12499474,EHB      ,9/22/90,54:00.3,15.575,119.461,40.9,HRVD     ,Mw    ,5.6
12499476,EHB      ,9/23/90,26:40.4,16.34,121.115,24,,,
12499486,EHB      ,9/24/90,55:52.6,15.444,119.644,46.8,,,
12499592,EHB      ,10/14/90,21:14.5,16.416,120.481,20,,,
12499709,EHB      ,11/6/90,37:18.6,16.324,121.023,14.6,,,
12499782,EHB      ,11/15/90,43:13.5,14.916,121.966,17.2,,,
12499836,EHB      ,11/27/90,49:33.1,17.133,120.075,37.8,,,
12500255,EHB      ,2/4/91,39:48.8,16.562,121.052,20.3,,,
12500307,EHB      ,2/18/91,59:20.7,17.382,121.268,24.8,,,
12500425,EHB      ,3/8/91,05:01.2,15.56,119.179,32,,,
12500816,EHB      ,5/9/91,10:15.2,16.447,121.007,10,,,
12500999,EHB      ,6/11/91,35:00.3,16.825,120.701,117,,,
12501034,EHB      ,6/15/91,39:15.8,15.277,120.402,42.1,,,
12501035,EHB      ,6/15/91,41:18.9,15.321,120.515,29.2,HRVD     ,Mw    ,5.7
12501036,EHB      ,6/15/91,11:26.5,15.184,120.574,54.9,,,
12501037,EHB      ,6/15/91,15:34.8,15.165,120.311,45.7,HRVD     ,Mw    ,5.6
12501038,EHB      ,6/15/91,25:39.8,15.094,120.541,67.5,,,
12501039,EHB      ,6/15/91,51:37.0,14.953,120.515,66.9,,,
12501043,EHB      ,6/15/91,48:59.9,15.132,120.467,54.6,,,
12501044,EHB      ,6/15/91,58:38.1,15.228,120.562,26,,,
12501047,EHB      ,6/16/91,07:46.8,15.221,120.42,42.1,HRVD     ,Mw    ,5.4
12501048,EHB      ,6/16/91,58:26.9,15.258,120.663,37.7,,,
12501050,EHB      ,6/16/91,51:15.4,15.232,120.488,56.5,,,
12501052,EHB      ,6/16/91,26:49.6,15.095,120.367,44,,,
12501054,EHB      ,6/16/91,36:59.1,15.234,120.462,46.1,,,
12501055,EHB      ,6/16/91,37:26.3,15.204,120.579,39.6,,,
12501056,EHB      ,6/16/91,40:45.5,15.148,120.38,33.8,,,
12501064,EHB      ,6/17/91,33:06.7,15.148,120.373,33.5,,,
12501066,EHB      ,6/18/91,20:29.7,15.205,120.396,30.4,,,
12501084,EHB      ,6/20/91,23:25.7,18.427,120.563,41.9,,,
12501087,EHB      ,6/20/91,12:53.5,15.104,120.407,34.8,,,
12501096,EHB      ,6/21/91,43:10.4,15.291,120.347,11.1,,,
12501115,EHB      ,6/24/91,48:10.7,15.041,120.435,15.9,,,
12501158,EHB      ,7/3/91,49:49.5,15.24,120.562,40.1,,,
12501185,EHB      ,7/7/91,01:05.1,15.613,120.996,44.2,,,
12501285,EHB      ,7/26/91,56:52.4,14.994,120.558,27.7,,,
12501479,EHB      ,9/4/91,27:23.5,15.213,120.388,21.6,HRVD     ,Mw    ,5.5
12501528,EHB      ,9/16/91,10:19.0,15.956,121.152,18.1,,,
12501568,EHB      ,9/25/91,05:01.9,14.929,119.692,34.2,,,
12501862,EHB      ,11/24/91,14:08.1,15.923,121.057,51.8,,,
12502169,EHB      ,1/13/92,40:15.1,17.999,121.588,49.9,,,
12502245,EHB      ,1/30/92,11:46.4,17.375,119.369,42,,,
12502502,EHB      ,3/19/92,34:28.0,17.223,120.868,19.1,HRVD     ,Mw    ,6
12502503,EHB      ,3/19/92,45:42.7,16.972,120.809,35,,,
12502504,EHB      ,3/19/92,46:11.7,17.116,121.059,22.8,,,
12502511,EHB      ,3/19/92,14:23.9,17.129,120.854,23.6,,,
12502755,EHB      ,4/30/92,18:39.2,14.997,120.412,35.1,,,
12503130,EHB      ,6/19/92,35:14.3,16.364,122.354,59.5,,,
12504466,EHB      ,1/8/93,26:39.5,18.091,121.035,20.5,,,
12504550,EHB      ,1/21/93,58:08.4,15.64,120.9,204.5,,,
12504874,EHB      ,3/16/93,18:56.0,14.958,122.873,28.5,,,
12505043,EHB      ,4/9/93,35:38.5,14.962,120.509,24.9,HRVD;NEIC,Mw    ,5.6
12505062,EHB      ,4/11/93,35:21.6,15.132,123.057,25.2,,,
12505271,EHB      ,5/14/93,35:12.4,14.886,120.496,48.7,,,
12505541,EHB      ,6/19/93,31:16.7,17.18,119.983,37.5,,,
12506371,EHB      ,10/22/93,16:03.7,16.836,121.632,17.4,,,
12506415,EHB      ,10/30/93,30:35.9,15.408,121.754,41.7,HRVD;NEIC,Mw    ,5.5
12506714,EHB      ,12/14/93,38:20.8,16.616,120.548,100.1,,,
12507385,EHB      ,4/21/94,00:15.6,18.737,120.889,42.3,,,
12507407,EHB      ,4/24/94,40:21.0,17.144,120.032,68.6,,,
12507526,EHB      ,5/14/94,02:40.9,15.751,119.965,68.8,,,
12507946,EHB      ,7/17/94,03:35.8,16.925,119.776,46.7,,,
12509523,EHB      ,2/10/95,34:31.9,15.667,119.633,35.5,HRVD;NEIC,Mw    ,5.2
12509536,EHB      ,2/12/95,20:13.8,18.095,121.511,35,,,
12509641,EHB      ,2/20/95,48:01.7,18.376,120.835,42.2,,,
12509735,EHB      ,3/2/95,14:56.4,17.672,119.496,37.8,,,
12509866,EHB      ,3/15/95,31:34.5,15.119,118.669,32.1,HRVD;NEIC,Mw    ,5.4
12511049,EHB      ,6/5/95,20:18.7,18.472,120.837,44.1,HRVD;NEIC,Mw    ,5.8
12511586,EHB      ,7/25/95,53:10.9,17.073,121.783,50.1,,,
12511609,EHB      ,7/28/95,28:26.5,14.761,122.066,19.7,HRVD;NEIC,Mw    ,5.2
12512567,EHB      ,10/7/95,21:39.6,15.034,122.557,56.5,,,
12513634,EHB      ,12/20/95,20:54.5,18.656,121.072,52.3,HRVD;NEIC,Mw    ,5.5
12513886,EHB      ,1/6/96,51:44.5,15.802,120.625,58.7,,,
12514220,EHB      ,2/1/96,33:31.2,17.747,120.478,51.2,,,
12514682,EHB      ,2/26/96,20:08.4,16.824,119.864,44.7,,,
12514724,EHB      ,2/29/96,05:06.6,15.096,120.053,51.3,,,
12515118,EHB      ,3/24/96,46:35.2,16.234,119.441,40.9,,,
12515174,EHB      ,3/27/96,52:55.6,16.402,121.041,78.5,,,
12515551,EHB      ,4/20/96,42:04.7,18.659,122.364,52.8,,,
12515580,EHB      ,4/22/96,23:51.2,17.201,121.042,45.1,HRVD;NEIC,Mw    ,5.2
12515740,EHB      ,5/2/96,30:26.1,16.198,120.583,29.1,HRVD;NEIC,Mw    ,5.5
12516146,EHB      ,5/31/96,29:47.4,18.159,121.135,21.4,,,
12517135,EHB      ,7/22/96,31:42.9,14.767,119.51,40.9,,,
12517239,EHB      ,7/30/96,38:32.2,14.558,119.911,32,HRVD;NEIC,Mw    ,6
12517933,EHB      ,9/15/96,20:10.9,15.672,120.872,196.4,,,
12518426,EHB      ,10/9/96,44:02.1,14.527,120.041,60.3,,,
12518698,EHB      ,10/31/96,38:51.4,18.094,120.581,70,,,
12519160,EHB      ,11/20/96,58:02.9,16.379,120.427,12,HRVD;NEIC,Mw    ,5.9
12519234,EHB      ,11/26/96,50:21.8,17.077,120.053,61.2,,,
12519316,EHB      ,12/5/96,38:52.4,16.301,120.478,17.5,HRVD;NEIC,Mw    ,5.2
12519434,EHB      ,12/13/96,32:01.5,17.123,120.131,41.4,,,
12519623,EHB      ,12/28/96,20:46.5,14.951,120.159,62,,,
12519821,EHB      ,1/16/97,41:18.8,17.221,120.299,24.5,,,
12519979,EHB      ,1/30/97,42:48.0,17.72,120.191,51.8,,,
12520539,EHB      ,3/18/97,02:17.9,17.893,120.146,49.5,HRVD;NEIC,Mw    ,5.1
12520812,EHB      ,4/8/97,12:45.1,14.897,119.847,35,,,
12520823,EHB      ,4/8/97,07:10.9,18.409,120.948,68,,,
12521220,EHB      ,5/1/97,08:00.2,15.23,118.568,30.1,,,
12521256,EHB      ,5/5/97,33:41.6,14.842,119.566,35,,,
12521257,EHB      ,5/5/97,44:20.2,14.946,119.865,41,HRVD;NEIC,Mw    ,5.5
12521391,EHB      ,5/13/97,56:32.5,17.079,122.59,35,,,
12522030,EHB      ,7/8/97,13:02.4,18.247,120.913,35,,,
12522208,EHB      ,7/22/97,53:43.2,15.009,122.561,81.1,,,
12523343,EHB      ,11/7/97,25:12.2,14.88,119.702,35,,,
12523402,EHB      ,11/12/97,57:23.2,18.7,119.724,34.6,,,
12523423,EHB      ,11/13/97,20:06.4,18.58,122.275,35,,,
12523474,EHB      ,11/17/97,14:41.9,17.07,120.068,35,,,
12523973,EHB      ,12/14/97,28:10.6,15.115,122.595,43.7,,,
12524089,EHB      ,12/22/97,49:54.5,14.927,119.728,30.5,HRVD;NEIC,Mw    ,5.6
12524206,EHB      ,12/31/97,53:13.8,16.462,120.951,35,,,
12524248,EHB      ,1/4/98,24:16.3,14.728,121.858,36.2,,,
12524343,EHB      ,1/11/98,18:34.2,16.171,120.971,52.6,,,
12524359,EHB      ,1/12/98,21:14.5,16.946,120.603,96.5,,,
12524523,EHB      ,1/24/98,04:52.0,18.759,121.307,35,,,
12525397,EHB      ,4/12/98,27:47.9,17.74,120.166,55.5,,,
12525414,EHB      ,4/13/98,18:23.7,16.497,121.057,75.2,,,
12525428,EHB      ,4/14/98,25:09.1,17.58,120.661,55.7,,,
12525429,EHB      ,4/14/98,04:11.6,16.283,119.698,24.9,,,
12525541,EHB      ,4/24/98,34:44.5,15.041,119.226,37.9,,,
12525853,EHB      ,5/19/98,07:00.9,18.47,120.688,42.8,,,
12526256,EHB      ,6/25/98,37:03.7,15.004,122.41,66.9,,,
12526272,EHB      ,6/26/98,28:06.3,17.406,121.412,59.9,,,
12526368,EHB      ,7/7/98,34:27.6,17.197,120.061,58.7,,,
12526563,EHB      ,7/24/98,02:49.5,17,119.628,57.7,,,
12526564,EHB      ,7/24/98,04:21.6,16.994,119.755,119.8,,,
12526615,EHB      ,7/30/98,41:46.9,17.326,122.525,45.8,,,
12526633,EHB      ,8/1/98,04:21.7,14.921,120.484,43.4,,,
12526653,EHB      ,8/3/98,18:17.2,18.257,119.329,35.4,,,
12526756,EHB      ,8/12/98,07:53.6,15.52,119.53,46.2,,,
12526862,EHB      ,8/22/98,58:29.7,15.679,119.42,25.9,HRVD;NEIC,Mw    ,5.4
12526865,EHB      ,8/23/98,36:09.9,14.755,119.971,30,,,
12526962,EHB      ,8/31/98,16:21.0,14.983,119.984,50.6,,,
12527115,EHB      ,9/14/98,17:13.0,17.024,120.489,22.9,,,
12527508,EHB      ,10/21/98,18:17.5,14.483,119.963,59.8,,,
12528119,EHB      ,12/17/98,10:09.8,17.26,122.389,55.6,,,
12528194,EHB      ,12/25/98,12:43.9,14.946,120.264,104.5,,,
12528290,EHB      ,1/4/99,19:32.6,17.853,120.757,39.4,,,
12528444,EHB      ,1/21/99,13:04.6,16.508,121.02,10,,,
12528622,EHB      ,2/4/99,42:26.8,18.499,121.072,37.3,,,
12528939,EHB      ,3/4/99,53:19.2,15.413,120.106,92.1,,,
12529441,EHB      ,4/12/99,18:06.8,18.05,119.299,6.1,,,
12529471,EHB      ,4/15/99,24:27.1,17.763,120.589,77,,,
12529498,EHB      ,4/16/99,02:17.4,15.993,120.105,40.9,,,
12529593,EHB      ,4/26/99,02:43.8,16.75,121.407,19.6,,,
12529954,EHB      ,5/27/99,18:26.2,15.32,119.867,69,,,
12530125,EHB      ,6/12/99,26:23.5,17.395,121.378,42.7,,,
12530466,EHB      ,7/19/99,10:51.4,14.303,119.061,21.1,,,
12530754,EHB      ,8/17/99,56:17.0,16.011,119.374,44.1,,,
12530956,EHB      ,9/7/99,30:10.4,15.582,119.368,25.3,,,
12531226,EHB      ,10/1/99,29:55.0,17.876,120.312,70.3,,,
12531372,EHB      ,10/15/99,39:34.9,16.122,120.425,20,,,
12531990,EHB      ,12/9/99,04:45.3,16.44,121.061,17.5,,,
12532025,EHB      ,12/11/99,03:38.6,15.78,119.774,40,,,
12532028,EHB      ,12/11/99,22:21:07,15.918,119.663,15.3,,,
12532029,EHB      ,12/11/99,30:21.9,15.992,119.842,4.5,,,
12532032,EHB      ,12/12/99,11:28.2,16.064,119.701,46.4,,,
12532038,EHB      ,12/12/99,27:11.2,15.757,119.811,67.6,,,
12532115,EHB      ,12/20/99,55:48.1,16.513,119.05,34.6,,,
12532127,EHB      ,12/21/99,07:05.2,16.486,119.019,34.6,,,
12532128,EHB      ,12/21/99,12:33.4,16.504,119.125,58.8,,,
12532135,EHB      ,12/22/99,42:01.0,16.537,118.986,32.6,,,
12532148,EHB      ,12/22/99,42:21.4,16.531,119.022,27.2,,,
12532150,EHB      ,12/23/99,38:06.6,16.601,119.216,47.8,,,
12532157,EHB      ,12/23/99,47:59.2,16.594,119.036,26.6,,,
12532171,EHB      ,12/24/99,53:58.3,16.584,119.072,42.4,,,
12532172,EHB      ,12/24/99,58:13.1,16.626,119.002,31.8,,,
12532181,EHB      ,12/25/99,41:39.2,17.771,120.083,44.3,HRVD     ,Mw    ,5.4
12532327,EHB      ,1/6/00,31:04.9,16.12,119.374,12,HRVD     ,Mw    ,6.2
12532333,EHB      ,1/7/00,00:05.3,16.104,119.55,45,,,
12532367,EHB      ,1/10/00,20:03.5,16.508,121.067,9.9,,,
12532376,EHB      ,1/11/00,28:10.6,16.823,122.325,38.4,,,
